"title","username","date","stars","content"
"Past Lives","spencermcook","28 June 2023",NA,"I'm nearly emotionless staring at this screen as I try to piece together my thoughts from a deeply moving film. Past Lives is purely honest, heartfelt, and piercingly direct with the evolution of its story, let alone with the natural growth its two lead characters. The score patiently guides the emotions of the audience, heightened by steady framing and extended sequences from a gorgeous color scheme to create an overwhelmingly tense presence in its tone, but never crossing that line in doing so. You feel the most out of every moment because the film puts trust in the fact that you will. The concluding sequence is a testament to the formatting of this entire story as the writing positions you to finally see and feel exactly as these characters do, and that's the ingredient that makes this experience so special. A true romance film crafted for our understanding and psychological reflection in 2023 and one that'll remain timeless for generations to come."
"Past Lives","darkreignn","26 June 2023",NA,"I saw the trailer to ""Past Lives"" before a showing of ""Master Gardener,"" and immediately knew I wanted to see it. I have an affinity for Asian cinema, but more than that, the concept of past lovers reconnecting after decades made for an intriguing premise, one that I had to see unfold on the big screen. And after seeing it unfold (on the big screen), I honestly can't tell how I feel about ""Past Lives,"" which, I guess, means it left me feeling kind of cold.With so many people gushing over this movie, the fact that I fail to see what others are seeing has made me somewhat uncomfortable. I'd have loved to witness the ""pitch-perfect romance"" that critics say ""Past Lives"" contains. I wish I managed to see the ""first great film of the year""; instead, I watched a perfectly watchable film, but one that didn't leave much of an imprint on me. ""Past Lives"" is less a romance and more a dramatic exploration of what could have been. And while that seems like it could be interesting, the unlikeable character of Nora, played by Greta Lee, and the distinctly unromantic and uncomfortable story progression made for a decidedly cringy experience. So, let's start with Nora.Greta Lee is a great actress - there is no doubt about that. The thing is that her character, Nora, is extremely unlikable and unsympathetic. Throughout the course of the entire film she makes mean, borderline cruel choices that put others through the emotional ringer. This left me entirely unsympathetic to her romantic plight - however, I did enjoy Teo Yoo's portrayal as Hae Sung, and especially John Magaro's character of Arthur; both of them play entirely believable and relatable characters who become caught up in situations either of their own doing or of someone else's.As I mentioned, ""Past Lives"" is also remarkably unromantic. Instead of seeing two people fall in love against all odds, you'll witness a bizarre sort of reconnection with a third-wheel that is obviously against everything that's occurring. It's not romantic - purposefully so, I think - but it's also not very fun to watch, which might be the point, but still. The whole ""will they, won't they"" scenario begins to fall short as you'll begin to realize that you don't care whether they will or they won't because of how awkward the entire scenario is. And with an ending that feels more of a fizzle than a bang, when the credits rolled I couldn't help but feel empty. ""That's life,"" the movie seems to say, hoping you simply accept what it's showing you.The more I think about this film, the less I like it, which sucks because I really wanted to like it. Call me a romantic, but I was hoping for a more straightforward love story, and what I got was something that was awkward, uncomfortable, and un-enjoyable."
"Past Lives","bastille-852-731547","10 June 2023",NA,"Having played at the Sundance and Berlin Film Festivals this year to rave reviews, A24's ""Past Lives"" is every bit as extraordinary as many are claiming it is. I've always liked many A24 films, so after the film's sterling critical acclaim, I was very interested in seeing it. There's no doubt that this film is just about as supremely impactful and thoughtful a directorial debut, that analyzes and meditates on universal themes through the lens of unique subtexts and incisive, superbly written character development. The film's title derives from the South Korean concept of ""In Yun,"" which means that the experiences with other people that we meet and spend time with in life today are derived or based on equivalences from past lives. The film follows Nora (Greta Lee,) a writer originally from South Korea who had immigrated first to Toronto and then to New York City. She's married to Arthur (john Magaro,) but has also been connecting over FaceTime with her childhood friend Hae Sung (Seung Min Yim.) He has recently finished his mandatory military service in Korea, and hasn't seen Nora in over a decade.While some of the basic themes that Celine Song's screenplay touches on may seem clichéd, viewers should know that their treatment in the story and relative to the powerful character development is completely original and creative. There is a deep emotional impact on the viewer as the most basic themes of the story (love, interpersonal connection, friendship, immigration, cultural identity) affect the three main characters each in different and wholly authentic ways. The screenplay is superbly written, establishing dramatic tension in an interpersonal way while thoughtfully taking its time to further develop the storytelling. At a relatively short 106 minutes, the film is perfectly paced, never seeming too fast or too slow to allow the viewers to appropriately interpret the characters and their unique qualities and place within the story. Being able to provide such a powerful performance to complement this material is no easy feat, but all three main actors (Lee, Min Yim, and Magaro) do so with flying colors. Their emotions and chemistry are completely genuine from the first frame until the credits roll. While the film's stakes may seem relatively low (and, to some extent, they can be,) Song's formal, technical, and artistic control of the medium is no less extraordinary. The film is beautifully shot and scored, presenting an understated, airy, and gentle vibe that complements but never overbears the outstanding acting and writing on display. It's lyrical, enthralling, and fully liberated from derivativeness or tedium. Even simple location shots, such as a carousel near a waterfront, help complement the emotional connection between the characters in such shots in a soulful and deliberate way.In short, ""Past Lives"" provides a well-made and well-acted reflection on how love, longing, and culture make us learn and grow over time so powerful and rooted in original and creative storytelling. As a result, in my opinion, it is the best film released since Bong Joon-ho's ""Parasite"" in 2019. Bravo! 10/10."
"Past Lives","Xstal","23 August 2023",NA,"Now here's a story that has something for us all, if you consider all the past events and things that went before, all the options, permutations, that could have ended in relations, outcomes, futures, roads untaken, that then fall. As Jung Hae Sung and Nora meet as kids, there's a connection but then adios she bids, moving to the USA, kimchi days are left astray, different plays shape different folks - the lives they've lived. Correspondence over time keeps thoughts reflective, then meeting up creates a kind of retrospective, what could have been, and what could be, things preordained, but choice is free, quite intriguing, but it rests on your perspective."
"Past Lives","AfricanBro","29 January 2024",NA,"Okay on a serious note, I genuinely thought this movie was perfect. Wouldn't change a thing about it. Only aware of its positive reputation, was gonna watch it last year but kept postponing until I forgot about it. I also thought it was going to be a foreign film. I haven't watched a proper romance/drama movie in a while, so this movie really felt like it was what I was missing in my life.I loved the opening scene, depicting a group of friends people-watching at the bar which sets a precedent for how the movie made me feel. It starts by with an unknown voice asking ""Who do you think they are to each other?""These unseen voices/narrators at the start discuss the relationships of the protagonists Nora, Hae Sung and Arthur, and this felt like it's us as the viewer watching. The movie felt like a behind the scenes glimpse into these people's lives with an unrivaled intimacy. It's such a remarkable personal experience.The story isn't groundbreaking, two childhood friends and potential lovers reunite after being separated for years and lingering feelings bubble up, even though one of them is married. A premise that's been done but this was a unique approach to the classic love triangle in how nuanced and unbiased it was.A few small notes of moments I loved, first was when the Hae Sung's mum asked 'why are you in a good mood?' Like yeah mum's always know lol. I also loved that they mentioned ""Eternal sunshine of the spotless mind"". When they reconnected, I liked that Nora hugged him when they first met again after 20yrs; and he hugged her when they said goodbye for what felt like the last time. 'Severe thunderstorms' made me giggle, because it sometimes really does seem like there's always a weather warning in New York. I loved the thoughtful dialogue. Felt very natural the way two people would speak normally day to day, not like you're reading a novel; which is a huge contrast to Millers Girl which I had just walked out of.With a moderate amount of dialogue, the film is skillfully shot, bearing a visual resemblance to other A24 productions. You can kinda tell what it's leading up to but it doesn't feel cliche. While it may not be the most exhilarating or a romance that sweeps you off your feet, it maintains a genuine and emotionally honest tone. Even without recency bias, I consider it one of the most believable romances/dramas I've watched, where sympathy extends to all characters, eliminating the need to pick sides. The acting is very excellent, with compelling chemistry evident in character interactions and expressive glances. Especially that conversation in the bar, the way Hae Sung looked at Nora, and Arthur basically third wheeling.I thought he was going to be painted as the bad guy who's getting in the way of love but the movie didn't do that. I loved the conversation he had in bed about if there was another writer she met at the residency, He'd probably be taking Arthur's place. Typical romance films would paint the idea that Hae Sung and Nora are 'soulmates' and have Arthur vilified.I really love that there's no antagonist in the narrative, and no one is to blame - the writer deliberately ensured that. The unbiased writing is a standout feature that I liked. Loved the ending, it's not leaning towards happiness, sorrow, or a cliffhanger, it felt authentically real. The characters weren't moralized, and there was no clear right or wrong. Nora's emotional flood, depicted in the final scene with Arthur, adds depth to her situation not being clear cut simple. It would be implausible for her not to feel anything for Hae Sung, for Arthur not to realize and be insecure, and for Hae Sung not to be devastated. Beyond being a romance, the story explores Nora's immigrant experience, caught between two cultures, probably making the tears signify more than just bidding farewell to her past life with Hae Sung but also to Korea.I appreciated the inclusion of all characters, spent time with all of them, with Nora as the main focus. We delve into Nora's journey and motivations, as well as spending time separately with Hae Sung and Arthur. A standout moment for me was the brief scene after Nora and Hae Sung left the house and Arthur stayed behind - it felt authentic and intimate, offering a glimpse into Arthur's private emotions. Like something we're not suppose to see and we're secretly watching. Goes back to the opening scene of the movie where we were people-watching. Unlike the typical approach where the camera would follow the Nota and Hae Sung, this scene stayed with Arthur, making it my favorite in the movie. Similar moments occur with Nora and Hae Sung, particularly after phone calls, showcasing brilliant acting and direction. It's a departure from the usual focus on only the two 'soulmate' characters in a love triangle, adding depth to the narrative.Loved the concept of the movie - a portrayal of destiny and fate, where strangers who held significant meaning in a past life remain distantly connected in the present. It's a painful ending to a movie that stuck with me after. A movie that prompts to ask questions about pivotal life moments, decisions, and the potential impact of maintaining contact with certain people or seizing particular opportunities, whether you're making or made the right decisions, how different life would be. These reflections extend beyond relationships, encompassing the wider spectrum of life; and In-Yun felt like a lense to make sense of these complexities. A way to cope. The line ""What if this is a past life as well, and we are already something else to each other in our next life?"""
"Past Lives","blanbrn","4 July 2023",NA,"I from time to time love and enjoy an emotional romantic drama, and international and foreign films do just fine with the theme and genre. This latest independent work from ""A24"" called ""Past Lives"" is one touching and powerful journey of how the past and the lives of people can come full circle. The films spans forward and shows flashbacks also. It is the story of two childhood friends Nora(Greta Lee) and Hae who grow up in South Korea and they seemed destined for each other only when Nora and her family move to New York City things change. Yet many years later Hae finds Nora on face book and facetime and connects with her. Only as in life and love their emotions take different paths as Nora marries another playwright. Only Hae Sung does journey to New York city to meet her and the love, memories, and connection is felt as you the viewer see the emotions of friendship, culture and it has both asking as to what might have been, yet other things must have been meant. As thru the connection and rediscovery Nora still stays married. Overall good well done film of love, and reconnection showing how fate and chance and change plays a part in life."
"Past Lives","peeedeee-94281","23 August 2023",NA,"I felt that the director spent too much energy establishing the distance in time and location, that she didn't develop the characters enough to make you feel empathy for any of them.Sure many of us have had that childhood crush that we wish could be revisited in later years, or at least some curiosity of what happened in the meantime. But it feels like those gaps in time weren't filled with anything. It's as if the characters had stopped for 12 years, then started again, then stopped, then started again, which would not be realistic.I was also half expecting Nora to talk about 9/11 as they were on the boat, and how it affected her, as she would have been living in NYC at that time, but that wasn't even brought up. Not that it was crucial to the plot of the film, but it did shape a lot of people's lives who lived through it.What really got under my skin, though, was the long pauses. I get it, you want to convey emotion through watching the characters pausing and looking at each other without saying anything. But after the 3rd or 4th time, it just felt really forced.Ultimately, I didn't really feel any emotion for any of the characters, and what good is a drama if you aren't connecting with the people in it? Worth a look, but in the end, you don't really feel you learned anything at the end."
"Past Lives","pkertes-59666","26 August 2023",NA,"This movie is basically about ""what might have been"", a question we all ask ourselves at some point(s) in our lives, quite often about romantic connections.Nora ( her adopted western name) and Hae Sung are childhood friends (aged 12) who are separated when her parents emigrate to Canada. She has grand ambitions to be a famous writer while he is content to be an ordinary person living an ordinary Korean life (his words).12 years later they reconnect on Facebook (he still misses her) and spend a while talking regularly and reconnecting, but not enough for either to change their life plans.Another 12 years pass with no contact, and now we find Nora happily married to another writer and living in New York City and Hae Sung is visiting. There is still some connection there, a longing perhaps, and a lot of confusion, especially on her part. Her husband Arthur is is not thrilled but tries to be understanding.This film has received mostly rave reviews and there is early Oscar talk. I can see why many might love it but I didn't. The acting was good, particularly Teo Yoo and John Magaro in the two male parts. But I really didn't like the direction at all. Many scenes were laborious and slow - I get that emotions can be displayed with nuanced looks but it was overdone to the point of annoyance. The cinematography did little to showcase either Soeul or NYC, nor did it add value to the emotional whirlpool the two main characters were caught in. And the bluish colour palette didn't work for me.The script had some great moments, particularly the scenes with Nora and her husband, but was patchy in many other places. In particular it made it difficult to really care that much for the Nora character.It's usual for me to reach for the tissues at the end of good rom-coms or any movie which successfully portrays an emotional conundrum. I left this movie dry-eyed and a little disappointed, not at what might have been for the characters, but for the movie this story could have been. So 6/10 from me, but it's the sort of movie that many will absolutely love, so you should see it because that might be you."
"Past Lives","PennyReviews","29 August 2023",NA,"Korean/ USA Movie "" Past Lives "" is a drama about what ifs, lost relationships, and identity.The movie has impressive cinematography, with a gloomy New York as the main setting, offering the right space for the melancholic tone of the story. And true, the plot is quite blue, with the two main characters missing chance after chance to be together. At the same time, the questions of identity and home are often set out to become obstacles for them, other than bad timing and bad decisions.Other than that, the movie seems to never reach that burst that the story needed, whether that was a happy ending or a tragic ending. Also, the time jumps were plenty and messed up the pace and the cohesiveness of the story.Finally, the performances were smooth and enjoyable by every actor and actress in the cast.So, overall, five out of ten. It's an interesting movie, but it turns out to be just okay."
"Past Lives","mazurken","28 June 2023",NA,"Out the movies that came out in my youth, ""500 Days of Summer"" was considered one of the most accurate depictions of love on the silver screen. One of its most poignant scenes was the contrast between expectations and reality -- ""Past Lives"" does you one better. Instead of showing you what the characters expect, it makes the viewer believe he or she knows what will happen, then highlights how reality doesn't match romantic ideals.Upon the film's conclusion, one is left to ponder the many people they've met in life. How many romances were unrealized, how many stories unwritten?The acting is excellent and the story is well written. Unlike many other contemporary romance films and TV shows, ""Past Lives"" recognizes that not all movies are fairytales and in so doing has a much deeper impact."
"Past Lives","akunwafor13","29 August 2023",NA,"There's a phenomenon that i've come to notice in recent years. Critics and highbrow movie-goers tend to overhype foreign language films.Mundane artsy high-concept indie films that've been rehashed for God knows how long in Hollywood, most of them often critiqued for being pretentious are now met with overwhelming critical acclaim, and the only observable catalyst is that the characters speak a foreign language.There are certainly positives in Past Lives. The Cinematography and production design is the obvious standout. Long lingering shots that are sometimes overused, captures certain scenes perfectly.The Plot and direction however is lackluster. Perhaps if Past lives was a 40 minutes Short Film, it would've been perfect, but it wasn't.It was long, full of irrelevant montages, severely underdeveloped lead characters and a surprising competent 3rd act."
"Past Lives","brentsbulletinboard","10 June 2023",NA,"As the son of parents who were childhood sweethearts/soul mates, I tend to be a sucker for movie romances that address this subject. In this case, however, the only ""sucker"" aspect applies to the money I plunked down to watch this two-hour snoozefest. Writer-director Celine Song's debut feature has been praised as a masterful piece of filmmaking and one of the best pictures of 2023, but I heartily beg to disagree. When a pair of young, tightly knit Korean friends, Nora (Greta Lee) and Hae Sung (Teo Yoo), part ways from their native Seoul and are later reunited in New York after a 24-year separation, the reunion of these childhood pals provides them with an opportunity to reflect on what might have been. However, their time together consists mostly of a series of overly bloated pregnant pauses, inane dialogue and missed chances to discuss much of anything meaningful, the kinds of scenes that make even the most patient viewers want to yell ""Get on with it already!"" These ""conversations"" come nowhere close to matching their joy of their spirited youthful interactions or the heartfelt, substantive talks that later take place between Nora and her husband, Arthur (John Magaro). The result is, quite frankly, a big fat bore that's trying to be more than it is but never achieves that outcome. Perhaps the biggest problem with this is the film's truly sincere but decidedly paper thin narrative that doesn't have the writing support to bring it all into beautiful full bloom, despite some fine performances, exquisite cinematography and an emotive background score. From this, the director would appear to have a hefty reserve of potential stashed away, at least based on this offering's stylistic elements, but the substance could use some definite shoring up. Let's hope her next effort lives up to that."
"Past Lives","martimusross","6 November 2023",NA,"Past LivesWhen critiquing a foreign movie it must be undertaken with two caveats in mind, when you visit the mummies in the British Museum it is full of people interested in Egypt and so it is with Korean movies, secondly subtitles have the ability to make the dialogue seem more profound than it actually is, so beware.It was so slow, practically glacial, for example when Nora and Jung reconnected after 12 years there conversation was so full of excruciating banalities, I have more meaningful conversations with the cat.After Nora insists on a break, from what I'm not sure, because she wants to commit to her life in America, here we have a series of scenes with her looking around wandering aimlessly, the equivalent of watching goldfish.Another 12 years later Nora and Jung reconnect, it was all so overly contrived, and so the whole circus went on and on. This movie lacked passion, it was a damp firework from start to finish, the acting was so bad, everyone seemed fed up and this was meant to be meaningful.I'm giving this 3 outta 10, I enjoyed seeing New York."
