"title","username","date","stars","content"
"Luca","TxMike","12 March 2022",NA,"This story is set at the coastline of Italy. The concept is, if these fish go onto land they transition from their fish form into what appears to be a human form. So a young fish, tired of the rules of his parents, goes on land and meets a similar young fish, but both of them take the forms of young boys.There are a number of interesting elements, most surrounding a yearly race, and the two young fish converts befriended a young red-haired girl.The story gets enough complex that it is hard to describe in a few words, but the writing and animation teams did a superb job of pulling it all together and keeping it interesting.My wife and I watched it at home, on DVD from our public library, and we laughter often. In total it is just a super entertaining animated feature."
"Luca","Nodarisan","20 June 2021",NA,"Really enjoyed. Stunning animation. Loved colors and Italian style. Beautiful scene's.... especially Saturn scene. Story very simple but anyway it's worth it."
"Luca","theredsky","26 June 2021",NA,"Cute at the moment but ultimately forgettable. Luca is another big step in terms of visuals for Pixar. The movie looks and sounds absolutely phenomenal. This, Soul, and Coco are probably the best looking Pixar films ever. The score is really fun and works well with the film and the sound design is phenomenal. However, I can't let the animation blind me to the fact that the story and characters are very subpar. Luca and Alberto have good voice actors doing a good job with the material but their character development is thin and generic for a Pixar movie. I don't remember a whole lot about their characters other than they are fish people. All of the other characters felt one note especially the villain who is awful. The villain has absolutely no development, motivation, or interesting backstory compared to any other Pixar film and it sucks because Pixar has cranked out some fantastic villains. This story feels very generic and has very low stakes. There isn't anything wrong with a low stakes story but it needs to have a solid story built around it and this doesn't really have a solid story. Events just kinda happen and they form a story but there isn't anything deeper than that. It has some good themes of acceptance and belonging but they feel one note and not explored enough. I ultimately found myself getting bored at points which usually doesn't happen with Pixar. While Luca can excel in its visuals, music, sound design, and voice acting, it ultimately doesn't have a lot more to offer than that. If you like Pixar then check this out but don't expect it to be the next Ratatouille."
"Luca","johnnyhbtvs27","13 February 2022",NA,"Luca is a beautiful looking film as one would come to expect from Pixar. I thought the idea of the story with fish becoming human on land was a great idea and pixar do well in making you care about the characters. The ending is both a sad and joyful moment and it's crazy to think Pixar can still get those kind of emotions from you after all these years. 24 movies in and Pixar have barely put a foot wrong (bar the occasional unnecessary sequel) and here they have another great movie."
"Luca","briancham1994","19 June 2021",NA,"This film is nothing we haven't seen before. The premise will strike many as a literal fish-out-of-water story along the lines of The Little Mermaid, with an art style somewhere between Hayao Miyazaki and Hotel Transylvania. The setting is true to life, the animation is sparkling winh reflective details and the plot moments are comedic and add up to a compelling quest. However, the true strength of this film lies in the nostalgic dynamic between the protagonist friends, one an anxious introvert and the other an energetic thrill seeker. Together, they have fun, learn from each other and push each other's boundaries to achieve new and great things. It's a true testament to the power of friendship that exceeds its derivative premise."
"Luca","ramo140","18 June 2021",NA,"The animation is stunning and the scenery is gorgeous. It is a simple story (I don't see why some people are really disappointed by that) but beautifully done. The characters are really really interesting and I would love to see more of this world."
"Luca","mr_bickle_the_pickle","18 June 2021",NA,"This is a Pixar film that just didnt really captivate me as much as others. Which isnt to say it was bad. Just kind of a basic story. Boy wants something more out of life. Adventure. Freedom from their hum drum day to day. Its the same thing we have seen before like The Little Mermaid (which is also about a underwater creature) or Beauty and the Beast for example. And I just dont feel like this film did anything really different to make this theme feel fresh. Again, not bad. Just kind of basic.I did really like Luca and Alberto though. I think they were super cute together. I thought the character Giulia was ok. She had an annoying catchphrase though. ""Santa Mozzarella"" or ""Santa Ricotta"" or basically anything cheese. Im sure the writers thought it was cute or funny, but to me it just came off that they didnt know any genuine italian phrases so they just wrote some italian cheeses and want ""Good enough"". And I dont feel like the film really has any other memorable side characters. I mean the parents were fine - but like a lot of parent characters. As I said...just not super memorable. For me, its Luca and Alberto that really shine and make this movie. Which is a good thing since they are focus of the movie/story.The animation is beautiful as well - but its Pixar so what else do you expect? And the setting was beautiful too. It really makes me want to go to Italy and have a big bowl of pasta. I really felt transported to that world.I'll give the film a 7, cause a 6 or lower feels wrong to me. Its definitely not a bad film. Its good for the family. But I was a little disappointed. So I think 7 is fair."
"Luca","Bubba32618","18 June 2021",NA,"I absolutely loved Luca so much! The characters are fantastic! I loved Luca as a character and all of the characters are fantastic love all of them, expect for the villain. The villain is pretty weak. The plot is simple but fantastic. I love the whole Italian esthetic so much. Luca's parents are some of my favorite characters in this film. The film is kind of slow at the beginning but once they reach the town which is named after the Studio Ghibli movie Porco Rosso, the film really really picks up. The ending at the train station was one of the best Pixar movie endings ever and I loved it because I cared about the relationship between Luca and Alberto. I loved the ending and it made me sad but happy at the same time. The film looks absolutely beautiful like most Pixar movies but I thought that the entire film looks just beautiful. I just love that this film takes place in Italy. Luca is amazing and I loved every second of it. Please see Luca!"
"Luca","mirandalaico","18 June 2021",NA,"Pixar never ceases to amaze me, every story they do is different and follows a different way to tell the story, and I like this one pretty much!I really enjoyed Luca's and Alberto's friendship, but it can start a little weird, but at the end, it's all worthy. Later, when Guilia appears, it also shows a beautiful friendship between her and Luca, sadly Alberto kind of never fit in that friendship, but the story needed this.I like Ercole very much, it's not a classic villain, he's just a bully that wants to be number one and that's it, some people are like that, but at the end, he gets what he deserves. I can see how people may not like him because he's simple, but he was different from other Pixar's villains, and it was a way to make a change from the classy villains that we normally see.I was grateful that Massimo's character was like Pixar delivered, in the sneak speak I saw him a little tough and I thought he would stay like that but luckily he did not, he really love Alberto, he even went to look for him, I think he kind of represented the father Alberto never had, and this makes me so happy, because after seeing him in the island telling how his dad abandoned him, was just too heartbrokening (also that part was really good, because we got to go a little deep into the character and understand where he is coming from, which made me emotional)
I personally didn't like too much when Luca started imaginating things in his head but it was necessary to look how his interests change or the part that his parents played, they were funny, but it's like they changed theirs minds too fast from the beginning to the end, but after all, I don't think any part of the film is unnecessary.The comedy was great, the animation stunning, and to see how Luca and Alberto became friends and went through being scared of who they were and to finally let it go to reach their goals, was worth the one hour and forty one minutes.It was simple, nothing too elaborated, but sometimes is good to see a movie being simple, it doesn't drive you nuts to remember thousands of thing that will later reappeared in the film, so don't have TOO high expectations for it, just watch it on a Saturday when it's raining and you will truly enjoy it."
"Luca","Jeremy_Urquhart","8 March 2022",NA,"This is so close to being great, but it's just missing that little something extra to push it over the line from being good to being a classic. I think a few elements are under-developed, a character or two feels unnecessary, and I don't think the dream sequences peppered throughout added much at all (funnily enough, they reminded me of those brief ""ghost"" moments from last year's Spencer- elements that added nothing, and each film would have been improved if they hadn't been a part of it).But the core story is very well told, and I thought it wrapped up very nicely by the end. It's not a Pixar tearjerker on the level of their very best movies, but most of the emotional moments work, and the bond that develops between the two main characters is very touching. The visuals are stunning, too, and I liked the music used as well."
"Luca","ofersheffer","17 June 2021",NA,"Just got out of a showing at the first day of screening of this film at a cinema in Israel with my family. Firstly, this film is perfectly made on the technical side. Everything looks beautiful and fully immerses you into the world created as if it were real. Underwater shots as well as shots of the city. The story is not completely unique, a ""fish out of water"", a story of a character learning and developing -- overcoming adversity as well as self doubt. A classic worth telling and it is a good feel good story with well defined characters, each helping the story move along. I think emotionally, this story gives a lot of things to think about and the communication between characters, Luca and his friends, are very well written and very believable even though we're dealing where the fantasy part (becoming a ""sea monster"") is an occurrence. If I have to nit-pick, I would say that the film on one hand shows that dangerous things could be dangers but also that it is important to confront your fears -- perhaps in an instance or two it might have been good to add a band-aid or something to make it slightly clearer that a character went a little too far. Overall, though, this is not an issue to worry about. I don't think any kid is going to jump off a cliff because of this movie and I definitely recommend it to anyone looking for good character building with an arc. It is not Shawshank, or Empire of the Sun, but it is a lovely movie. Very happy this was my first film-house visit after the pandemic."
"Luca","CinemaClown","22 June 2021",NA,"A warm, fuzzy & lighthearted summer breeze from the animation studio that has set its standards so exceptionally high over the years that anything less than a sure-fire masterpiece feels like a mid-tier effort when it is still an impressive piece of first-rate entertainment. Luca is a victim of sky-high expectations that people have from Pixar Animation Studios and while far from their finest works, it does make for an ebullient & effervescent delight set on the Italian Riviera.Directed by Enrico Casarosa, the film once again employs the what-if scenario to its premise but this time the story is simple, small-scale & surprisingly safe which some viewers will welcome while others may view as a step-down. There is nothing wrong with Pixar's latest except it doesn't aim as high as the studio often does. There is an innocent charm to it, a joyful quality in its presentation and certain radiance in how it captures the small pleasures & delightful perks that abounds around us at all times.The computer animation is as lifelike & breathtaking as any Pixar presentation, with inspired use of colours, lighting & textures imbuing additional richness & detail to its imagery. The plot & characters is where the film underwhelms, the relationships are underdeveloped, stakes aren't that high, even conflicts resolve easily. So there isn't a lot of risk at play here. Even the world above & below the water fail to immerse us thoroughly. Still, when it comes to emotions, somehow it manages to tug the hearts & deliver the goods.Overall, Luca is less an attempt to create the next great Pixar outing and is more of a breather that every creative powerhouse needs from time to time to rejuvenate its artistic imagination. It's a sweet, affecting, charming & infectious coming-of-age tale about friendships, youth & unforeseen rewards of stepping out of your comfort zone. With no big, bold or ambitious ideas driving the story this time around, the film feels slightly different to typical Pixar offering but its emotional authenticity is as resonant as ever. Definitely recommended."
"Luca","dennisvankekem","24 January 2022",NA,"Sadly enough It's the same old Disney formula that we are used to, for some reason Disney/Pixar keep churning out these beautifully crafted pieces of animated art with the most wild and unique settings but somehow keep opting for the most predictable and cliche storytelling in their arsenal.And yes, you can have the argument that it is a movie primarily focussed for kids, but I'd say that's not an excuse to keep coming back to the same cookie cutter storyline. Not every Disney movie needs to be about friendship and acceptance.Having that said the movie is still beautifully made and even makes you crack a smile at times. I love the Italian setting they went for and the voice action is superb. I especially liked the voice acting of Giulia done by Emma Berman.It's a fun lighthearted movie, but that's about it. I'd still recommend it if you just want to sit back and relax or of course to watch with your children.7/10, if you play it safe, you will never stand out.Oh, and I loved the cat."
"Luca","aidanratesmovies","18 June 2021",NA,"Although there are similar elements throughout the film we have seen in other animated works- Luca never has a problem with being unique- and is perhaps one of the most colorful and nostalgic Pixar films to date. I watched Luca with the thought it wouldn't be a very good film. I had heard many positive things about it, but never anything too grand, and there were plenty of negative reviews comparing it to Pixar's 2015 film The Good Dinosaur which I hated. Not only was I pleasantly surprised as I hoped the film would do for me, but Luca is so incredibly tender and sweet I was crying far more than I have before in any Pixar film. Some complaints I have about the film are mainly its structure, nothing that doesn't work, but it feeling a bit familiar to other films like it- and some predictability issues because of it. That being said though, I nearly enjoyed every second of this movie despite those facts. As where many animated films struggle to stay fresh and copy off other films, Luca is simply conveying is story in a familiar format- which thankfully is executed far better than most. The character have a lot of depth, and there is such an underlying theme of fun and kids being kids, it makes me nostalgic for days where all that mattered was a smile or a laugh. Pixar beautifully captures this energy with its touching screenplay and its stunning animation , as well as through the voice performances of its main three young characters. The animation is very different than Pixar's usual schtick, which I enjoyed. There are so many beautiful and colorful scenes throughout, its nearly impossible to not smile while just looking at the film! In the end, I thoroughly enjoyed Luca and all its qualities- it may be a bit familiar, but it works very well as it is, and certainly made me care and smile more than most films this year- which after all- is the most important thing a film can do.My Rating: 9.7/10."
"Luca","JustHavingALook","12 June 2022",NA,"Ok Luca: you made it to the end too easily. Ie BORING moviemain thing: what does he want? To explore the world. Ok ok.Forces to stop him? His parents are too weak, he walks away easily.The boundaries of his world? Not a big deal, just jump on the surface and done.Need to learn walking? Sure.. in a few min and voila! Done.Then the Vespa. The antagonist? A laughable kid. Problems to solve? To win a race (which we know they will win, of course!)too predictable. It's funny here and there, but utterly shallow.The ending is weird: everyone in town accepts the monsters... really? No one tries to kill them?Also: the fact their clothes are wet but somehow this doesnt affect their bodies."
"Luca","planktonrules","17 November 2021",NA,"""Luca"" isn't one of the deeper Pixar releases but it did have one thing that made it stand out for me...I liked it. The characters were enjoyable and the story, though simple, was delightful.The plot is actually much like Disney's ""The Little Mermaid"". It's about some undersea creatures much like Selkies from Norse mythology...though the story is set in Italy. Luca is one of these creatures and although he doesn't know it, like a Selkie, he can turn human when he leaves the water. At first, he's scared when he discovers this, but when he meets Alberto, another such creature who has chosen to live on land, the pair become friends and soon go to the town of Portorosso. There, they make friends with Giulia as well as meet the town bully and all around jerk, Ercole. What's next? See the film.Slight is definitely the word for this film. But its sweetness and characters made it a hit for me...and I nearly gave it a 9. Well worth seeing and a story with a nice message."
"Luca","thomasbgleeson","19 June 2021",NA,"Beautiful animation and a story of live and friendship. This is a wonderful film with a somewhat predictable plot but at a short runtime, it's a pleasure to spend time in this universe. Appeals to all ages and has a unique story telling perspective."
"Luca","joostkale","18 June 2021",NA,"Stop it Pixar! Just stop it! Even the simplest stories are becoming masterpieces in the hands of Pixar. I don't know how they do it. It doesn't take the emotions risks like an Inside Out or Soul, nor is it a masterpiece of a screenplay like the Toy Story franchise, but boy oh boy I love it. Probably, its biggest flaw is also it's strength. It doesn't try to be the next masterpiece. It's Luca. It's a fun crowd pleaser with the typical Pixar emotional moments. It doesn't brake boundaries, but that's okay for me. For what it is, it's perfect! The story is sweet, and the characters are charming and lovely with real development. Yes, the story is a little predictable at times, but it doesn't bother the story much for me. I also love that the villain is the complete opposite of a twist villain. From the moment he pops on screen, you know he's the baddy, and he fits the movie very well. What makes this movie stand out, are the visuals. Holy crap, this movie is gorgeous! Literally the most beautiful movie I've seen this year so far. Also, the score, holy crap. Everything fits with the beautiful country that is Italy. I already know a lot of people will think it fits too much in the Pixar formula, but what can I see. The formula works, so why change it. It has his flaws, and it probably is not the next Pixar masterpiece, but it does work perfectly for what it is."
"Luca","TheLittleSongbird","27 May 2022",NA,"Have loved Pixar for years, well ever since seeing the first two 'Toy Story' films and 'A Bug's Life' when they first came out. Pre-2010 their films were consistently never less than very good and their best efforts outstanding. Pixar did start to vary post-2010, especially in the sequels, but the past seven years or so has seen some of their best work in 'Inside Out', 'Coco' and 'Soul'. Did like the concept for 'Luca', even if it was not a creative one.'Luca' turned out to be very, very charming and very high quality. It is not one of Pixar's best films by all means, other films of theirs are more creative conceptually and deeper and more complex emotionally and is not as good as their previous two films 'Soul' and 'Onward'. At the same time, there is more than enough to 'Luca' to stop it from being lesser Pixar, a list that includes most of the sequels post-2010 and 'The Good Dinosaur'.There is not an awful lot that is wrong with 'Luca'. It is very slight and takes its time to get going.Also thought that the portrayal of the bullies was overdone and on the stereotypical side.On the other hand, the animation is stunning. Especially the vibrant colours and beautiful Italian landscapes, while the characters expressions and movements are nuanced and natural. The music is a nice mix of stirringly upbeat and poignant-sounding in the quieter moments. As well as having an affectionately Italianate sound. The script is smart and knows its target audience without trying too hard to appeal to them or anybody outside it. The humour is genuinely amusing, while there is plenty of heart without being too sentimental.While the story is slight and not perfectly paced, it makes great nostalgic use of the Italian setting and doesn't resort too much to cultural stereotyping. Appreciated its handling of the messaging too, the messages are great and relatable ones that have a lot of resonance and relevance that could easily have been preachy but not once does the messages of loyalty, friendship and respect feel forced or condescending. There are plenty of sight gags that come thick and fast and they are genuinely funny, but there is a warm heart and poignancy too. Particularly in the friendship between the three leads. The characters are worth engaging with, only the bullies don't quite come off, while the climax has plenty of excitement. The voice acting is dynamic and emotive with the accents not coming over as too stereotyped.In conclusion, very good. 8/10."
"Luca","AndreaWeaver1","22 February 2022",NA,"This movie is so beautiful to watch, the colors and textures are outstanding. Everything about this film is heartwarming and poignant. Of course I cried when I watched it, I have a soul. Music? 100%. Message? 100%. Visuals? 100%. Kids and adults can watch this and appreciate something about it."
"Luca","rish2006","17 June 2021",NA,"Pixar never fails to impress 👌🏻. Another Animated film with an interesting story that will make you stay interested, throughout the film."
"Luca","lisafordeay","18 June 2021",NA,"Luca is Disney's latest animated film from Pixar featuring the voice talents of Jacob Trembaly(Wonder),Jack Dylan Grazer(Shazam),Emma Berman,Staverton Raimondo,Maya Rudolph (Bridemaids) and Jim Gaffigan(13 Going On 30).Set in Italy the movie focuses on a young sea monster named Luca(Tremblay) who meets a mysterious boy named Alberto(Dylan Grazer) from the dry surface. However when its revealed that Alberto is also a sea monster in disguise, Luca decides to step out of the water and venture onto dry land as a human boy. The two later become best friends and they meet a young girl named Giulia(Berman) who has no idea that the two boys are sea monsters. The question though is will their secret get exposed?Overall I thought it was a nice film. The plot has been done to death as it reminds me of The Little Mermaid meets Splash as its a fish out of water film only the setting in this film Luca is in Italy instead of New York City or Denmark.Maya Rudolph and Jim Gaffigan voice Luca's parents along with Sacha Baron Coen as Luca's uncle along with Saverio Raimondo who voices the villian Ercole Visconti.What I liked about the film was about acceptance in the world and not to be afraid to show people who you are.Keep your ears open for celebirty chief Gino D'Campo as the voice of an italian priest."
"Luca","jessevasse","18 June 2021",NA,"Luca is a great Pixar movie! It may not be groundbreaking or revolutionary for its genre, but it is still highly enjoyable. The story is interesting enough to make one care about what will happen next, even though one should not expect events that are outside of Pixar's comfort zone.I did not cry at several highly liked movies of Pixar (e.g., Coco, Inside Out) and, fair enough, I did not cry at this movie either. However, I had a lump in my throat during the emotional scenes of Luca. For me, it is one of the more enjoyable Pixar movies, but I guess it is just a matter of personal taste in the end. So, please watch it yourself, and then decide whether the abundance of 1-star reviews is justfied! :)P. S. I really like the Roman Holiday references in this movie! Maybe Luca shares some similarities with Elio? ;)"
"Luca","paolofurlotti-08596","18 June 2021",NA,"Coming from a place which is very close to Cinque Terre (where the imaginary Porto Rosso is meant to be part of) I watched the movie with a lot of expectations: well I must say that I have really enjoyed it: the story is nice, the main characters are enjoyable and both the location and the scenery have been well described (assuming we are talking about the '60s).The soundtrack in the Italian version of the movie was very nice as well.Well done Pixar!"
"Luca","ariqakbar","19 June 2021",NA,"As always, today animation cartoon always bring so much great details.The story it self was great for me, they cover all of the aspect, bravery, comfort zone, friendship, a little bit parenting. The story succeed every-time they try to make this movie seems have increase tentions, they close it with a good portion of fun. Luca and Alberto shows all we been through with our best friend, separate. But, its not always a bad thing.That last scene also have powerfull feels. Good job, really good job."
"Luca","TxMike","12 March 2022",NA,"This story is set at the coastline of Italy. The concept is, if these fish go onto land they transition from their fish form into what appears to be a human form. So a young fish, tired of the rules of his parents, goes on land and meets a similar young fish, but both of them take the forms of young boys.There are a number of interesting elements, most surrounding a yearly race, and the two young fish converts befriended a young red-haired girl.The story gets enough complex that it is hard to describe in a few words, but the writing and animation teams did a superb job of pulling it all together and keeping it interesting.My wife and I watched it at home, on DVD from our public library, and we laughter often. In total it is just a super entertaining animated feature."
"Luca","Nodarisan","20 June 2021",NA,"Really enjoyed. Stunning animation. Loved colors and Italian style. Beautiful scene's.... especially Saturn scene. Story very simple but anyway it's worth it."
"Luca","theredsky","26 June 2021",NA,"Cute at the moment but ultimately forgettable. Luca is another big step in terms of visuals for Pixar. The movie looks and sounds absolutely phenomenal. This, Soul, and Coco are probably the best looking Pixar films ever. The score is really fun and works well with the film and the sound design is phenomenal. However, I can't let the animation blind me to the fact that the story and characters are very subpar. Luca and Alberto have good voice actors doing a good job with the material but their character development is thin and generic for a Pixar movie. I don't remember a whole lot about their characters other than they are fish people. All of the other characters felt one note especially the villain who is awful. The villain has absolutely no development, motivation, or interesting backstory compared to any other Pixar film and it sucks because Pixar has cranked out some fantastic villains. This story feels very generic and has very low stakes. There isn't anything wrong with a low stakes story but it needs to have a solid story built around it and this doesn't really have a solid story. Events just kinda happen and they form a story but there isn't anything deeper than that. It has some good themes of acceptance and belonging but they feel one note and not explored enough. I ultimately found myself getting bored at points which usually doesn't happen with Pixar. While Luca can excel in its visuals, music, sound design, and voice acting, it ultimately doesn't have a lot more to offer than that. If you like Pixar then check this out but don't expect it to be the next Ratatouille."
"Luca","johnnyhbtvs27","13 February 2022",NA,"Luca is a beautiful looking film as one would come to expect from Pixar. I thought the idea of the story with fish becoming human on land was a great idea and pixar do well in making you care about the characters. The ending is both a sad and joyful moment and it's crazy to think Pixar can still get those kind of emotions from you after all these years. 24 movies in and Pixar have barely put a foot wrong (bar the occasional unnecessary sequel) and here they have another great movie."
"Luca","briancham1994","19 June 2021",NA,"This film is nothing we haven't seen before. The premise will strike many as a literal fish-out-of-water story along the lines of The Little Mermaid, with an art style somewhere between Hayao Miyazaki and Hotel Transylvania. The setting is true to life, the animation is sparkling winh reflective details and the plot moments are comedic and add up to a compelling quest. However, the true strength of this film lies in the nostalgic dynamic between the protagonist friends, one an anxious introvert and the other an energetic thrill seeker. Together, they have fun, learn from each other and push each other's boundaries to achieve new and great things. It's a true testament to the power of friendship that exceeds its derivative premise."
"Luca","ramo140","18 June 2021",NA,"The animation is stunning and the scenery is gorgeous. It is a simple story (I don't see why some people are really disappointed by that) but beautifully done. The characters are really really interesting and I would love to see more of this world."
"Luca","mr_bickle_the_pickle","18 June 2021",NA,"This is a Pixar film that just didnt really captivate me as much as others. Which isnt to say it was bad. Just kind of a basic story. Boy wants something more out of life. Adventure. Freedom from their hum drum day to day. Its the same thing we have seen before like The Little Mermaid (which is also about a underwater creature) or Beauty and the Beast for example. And I just dont feel like this film did anything really different to make this theme feel fresh. Again, not bad. Just kind of basic.I did really like Luca and Alberto though. I think they were super cute together. I thought the character Giulia was ok. She had an annoying catchphrase though. ""Santa Mozzarella"" or ""Santa Ricotta"" or basically anything cheese. Im sure the writers thought it was cute or funny, but to me it just came off that they didnt know any genuine italian phrases so they just wrote some italian cheeses and want ""Good enough"". And I dont feel like the film really has any other memorable side characters. I mean the parents were fine - but like a lot of parent characters. As I said...just not super memorable. For me, its Luca and Alberto that really shine and make this movie. Which is a good thing since they are focus of the movie/story.The animation is beautiful as well - but its Pixar so what else do you expect? And the setting was beautiful too. It really makes me want to go to Italy and have a big bowl of pasta. I really felt transported to that world.I'll give the film a 7, cause a 6 or lower feels wrong to me. Its definitely not a bad film. Its good for the family. But I was a little disappointed. So I think 7 is fair."
